$GPGGA,073557.60,3803.2924057,N,10613.2568573,E,4,23,0.7,1118.3328,M,-41.631,M,00,0004*4B
$GPGGA,073557.65,3803.2924011,N,10613.2569019,E,4,23,0.7,1118.3309,M,-41.631,M,00,0004*47
$GPGGA,073557.70,3803.2923964,N,10613.2569429,E,4,23,0.7,1118.3377,M,-41.631,M,00,0004*41
$GPGGA,073557.75,3803.2923911,N,10613.2569858,E,4,23,0.7,1118.3379,M,-41.631,M,00,0004*42
$GPGGA,073557.80,3803.2923857,N,10613.2570283,E,4,23,0.7,1118.3431,M,-41.631,M,00,0004*44
$GPGGA,073557.85,3803.2923790,N,10613.2570712,E,4,23,0.7,1118.3417,M,-41.631,M,00,0004*4C
$GPGGA,073557.90,3803.2923709,N,10613.2571130,E,4,23,0.7,1118.3482,M,-41.631,M,00,0004*43
$GPGGA,073557.95,3803.2923626,N,10613.2571540,E,4,23,0.7,1118.3489,M,-41.631,M,00,0004*42
$GPGGA,073558.00,3803.2923564,N,10613.2571969,E,4,23,0.7,1118.3464,M,-41.631,M,01,0004*41
$GPGGA,073558.05,3803.2923470,N,10613.2572393,E,4,23,0.7,1118.3444,M,-41.631,M,01,0004*4E
$GPGGA,073558.10,3803.2923371,N,10613.2572787,E,4,22,0.7,1118.3440,M,-41.631,M,00,0004*49
$GPGGA,073558.15,3803.2923265,N,10613.2573209,E,4,22,0.7,1118.3417,M,-41.631,M,00,0004*48
$GPGGA,073558.20,3803.2923159,N,10613.2573614,E,4,22,0.7,1118.3460,M,-41.631,M,00,0004*4A
$GPGGA,073558.25,3803.2923062,N,10613.2574026,E,4,22,0.7,1118.3464,M,-41.631,M,00,0004*42
$GPGGA,073558.30,3803.2922970,N,10613.2574435,E,4,22,0.7,1118.3467,M,-41.631,M,00,0004*48
$GPGGA,073558.35,3803.2922870,N,10613.2574864,E,4,22,0.7,1118.3488,M,-41.631,M,00,0004*45
$GPGGA,073558.40,3803.2922771,N,10613.2575275,E,4,22,0.7,1118.3381,M,-41.631,M,00,0004*4C
$GPGGA,073558.45,3803.2922644,N,10613.2575677,E,4,22,0.7,1118.3419,M,-41.631,M,00,0004*4E
$GPGGA,073558.50,3803.2922538,N,10613.2576083,E,4,22,0.7,1118.3406,M,-41.631,M,00,0004*42
$GPGGA,073558.55,3803.2922431,N,10613.2576481,E,4,22,0.7,1118.3362,M,-41.631,M,00,0004*4C
$GPGGA,073558.60,3803.2922299,N,10613.2576856,E,4,22,0.7,1118.3412,M,-41.631,M,00,0004*48
